Time,Load (kW),Pressure_kpa,Cloud Cover (%),Temperature (C),Wind Direction (deg),Wind Speed (kmh)
2017-04-05 03:00:00,1032492.06017707,1009,0,12,0,6
2017-04-05 04:00:00,1027780.16823707,1009,0,14,116,6
2017-04-05 05:00:00,1034830.82013707,1010,0,18,231,6
2017-04-05 06:00:00,1051030.48579707,1010,0,20,346,6
2017-04-05 07:00:00,1121859.90865707,1010,0,22,325,7
2017-04-05 08:00:00,1246769.27033707,1010,0,24,304,9
2017-04-05 09:00:00,1365340.38853707,1010,0,26,282,11
2017-04-05 10:00:00,1430864.14773707,1009,0,26,281,14
2017-04-05 11:00:00,1445088.07353707,1009,0,26,280,17
2017-04-05 12:00:00,1453713.47513707,1008,0,26,279,20
2017-04-05 13:00:00,1446901.43753707,1008,0,24,273,17
2017-04-05 14:00:00,1458067.92113707,1007,0,24,268,15
2017-04-05 15:00:00,1448334.08553707,1007,0,22,263,12
2017-04-05 16:00:00,1437699.51373707,1008,0,20,254,11
2017-04-05 17:00:00,1398378.24213707,1008,0,18,246,11
2017-04-05 18:00:00,1331445.62733707,1009,0,16,238,10
2017-04-05 19:00:00,1279720.11633707,1009,1,16,237,9
2017-04-05 20:00:00,1229010.38913707,1009,1,14,237,8
2017-04-05 21:00:00,1196947.46173707,1010,2,14,236,7
2017-04-05 22:00:00,1169617.02021707,1009,5,14,249,7
2017-04-05 23:00:00,1142439.54871707,1009,7,12,261,7
2017-04-06 00:00:00,1110722.14319707,1009,10,12,274,6
2017-04-06 01:00:00,1083039.00353707,1009,9,12,253,5
2017-04-06 02:00:00,1059772.19587707,1009,8,12,232,3
2017-04-06 03:00:00,1042834.09405707,1009,8,12,211,2
2017-04-06 04:00:00,1035728.34217707,1009,5,14,218,2
2017-04-06 05:00:00,1039899.28209707,1009,3,14,225,3
2017-04-06 06:00:00,1056591.11177707,1010,0,16,233,3
2017-04-06 07:00:00,1126147.05461707,1010,0,20,240,6
2017-04-06 08:00:00,1247770.11253707,1010,0,22,247,9
2017-04-06 09:00:00,1369029.64453707,1010,0,24,255,12
2017-04-06 10:00:00,1430377.08973707,1009,0,24,259,15
2017-04-06 11:00:00,1455697.90773707,1008,0,24,263,17
2017-04-06 12:00:00,1450687.04773707,1008,0,24,267,20
2017-04-06 13:00:00,1449773.68973707,1008,0,24,259,17
2017-04-06 14:00:00,1464722.26973707,1007,0,22,252,14
2017-04-06 15:00:00,1450211.13173707,1007,0,20,244,11
2017-04-06 16:00:00,1435510.19573707,1008,3,18,237,11
2017-04-06 17:00:00,1397578.81233707,1009,6,16,230,11
2017-04-06 18:00:00,1335250.81313707,1009,9,16,223,10
2017-04-06 19:00:00,1279970.43633707,1010,13,14,216,10
2017-04-06 20:00:00,1237956.93113707,1010,18,14,208,9
2017-04-06 21:00:00,1203819.87173707,1010,22,14,201,8
2017-04-06 22:00:00,1176770.65807707,1010,27,14,198,7
2017-04-06 23:00:00,1142104.07275707,1009,32,14,196,7
2017-04-07 00:00:00,1110053.98517707,1009,37,12,193,6
2017-04-07 01:00:00,1078961.88361707,1009,36,12,184,6
2017-04-07 02:00:00,1056748.33797707,1009,34,12,174,5
2017-04-07 03:00:00,1042034.49809707,1009,33,12,164,5
2017-04-07 04:00:00,1031974.12015707,1009,24,12,174,6
2017-04-07 05:00:00,1036070.65607707,1010,15,14,183,7
2017-04-07 06:00:00,1053738.92379707,1010,5,16,192,8
2017-04-07 07:00:00,1126787.80865707,1010,4,18,201,10
2017-04-07 08:00:00,1255581.39633707,1010,2,20,211,12
2017-04-07 09:00:00,1371452.77253707,1010,0,24,220,14
2017-04-07 10:00:00,1426011.67773707,1010,0,24,225,16
2017-04-07 11:00:00,1444045.52973707,1009,0,24,230,19
2017-04-07 12:00:00,1444006.53773707,1009,0,24,236,21
2017-04-07 13:00:00,1431179.30773707,1009,0,22,231,19
2017-04-07 14:00:00,1442278.68373707,1008,0,22,227,16
2017-04-07 15:00:00,1446308.27173707,1008,0,20,223,14
2017-04-07 16:00:00,1432861.26773707,1009,0,18,223,14
2017-04-07 17:00:00,1388842.91633707,1010,0,18,223,13
2017-04-07 18:00:00,1321983.77933707,1010,0,16,223,13
2017-04-07 19:00:00,1274329.65433707,1010,3,16,215,11
2017-04-07 20:00:00,1235079.61713707,1011,7,14,208,10
2017-04-07 21:00:00,1206107.41173707,1011,10,14,201,9
2017-04-07 22:00:00,1179892.08417707,1010,21,14,197,9
2017-04-07 23:00:00,1148630.03875707,1010,31,14,194,9
2017-04-08 00:00:00,1120217.25121707,1010,41,12,191,9
2017-04-08 01:00:00,1093990.73361707,1010,38,12,183,8
2017-04-08 02:00:00,1074207.50595707,1010,34,12,175,8
2017-04-08 03:00:00,1056159.41015707,1010,30,12,168,8
2017-04-08 04:00:00,1048833.20627707,1010,23,14,180,8
2017-04-08 05:00:00,1047495.85429707,1011,16,16,192,8
2017-04-08 06:00:00,1034957.50427707,1011,9,16,204,9
2017-04-08 07:00:00,1069788.84571707,1011,6,18,211,10
2017-04-08 08:00:00,1139142.63249707,1011,3,22,218,12
2017-04-08 09:00:00,1225200.98113707,1011,0,24,226,14
2017-04-08 10:00:00,1279043.02013707,1010,0,24,233,16
2017-04-08 11:00:00,1296826.44013707,1010,0,24,241,18
2017-04-08 12:00:00,1298433.31013707,1009,0,24,249,19
2017-04-08 13:00:00,1291759.72613707,1009,0,24,246,17
2017-04-08 14:00:00,1294898.73613707,1009,0,22,243,15
2017-04-08 15:00:00,1280164.09213707,1009,0,20,241,13
2017-04-08 16:00:00,1267585.42653707,1009,5,20,238,12
2017-04-08 17:00:00,1220373.98313707,1010,10,18,236,11
2017-04-08 18:00:00,1192866.40973707,1010,15,16,233,10
2017-04-08 19:00:00,1173221.37193707,1010,34,16,223,9
2017-04-08 20:00:00,1150261.53425707,1011,52,14,212,7
2017-04-08 21:00:00,1131598.89853707,1011,71,14,202,5
2017-04-08 22:00:00,1114061.36287707,1010,64,14,192,5
2017-04-08 23:00:00,1091330.43513707,1010,57,14,183,5
2017-04-09 00:00:00,1071703.43555707,1010,50,14,173,5
2017-04-09 01:00:00,1048308.34591707,1010,57,12,171,6
2017-04-09 02:00:00,1026928.57623707,1010,64,12,168,6
2017-04-09 03:00:00,1011874.71241707,1010,71,12,165,7
2017-04-09 04:00:00,1001653.77853707,1011,59,14,176,7
2017-04-09 05:00:00,996970.94053707,1011,46,14,187,7
2017-04-09 06:00:00,980933.46271707,1012,34,16,199,7
2017-04-09 07:00:00,979195.06467707,1012,22,18,211,9
2017-04-09 08:00:00,1005206.21825707,1012,11,20,224,10
2017-04-09 09:00:00,1035700.96377707,1011,0,22,237,12
2017-04-09 10:00:00,1062900.10151707,1011,0,24,244,14
2017-04-09 11:00:00,1084173.31125707,1010,0,24,251,16
2017-04-09 12:00:00,1096315.63315707,1010,0,24,257,19
2017-04-09 13:00:00,1097452.78515707,1009,0,22,258,17
2017-04-09 14:00:00,1102174.05901707,1009,0,22,259,15
2017-04-09 15:00:00,1105331.24297707,1009,0,20,260,13
2017-04-09 16:00:00,1098979.26703707,1009,8,18,259,12
2017-04-09 17:00:00,1088642.40519707,1010,16,16,257,11
2017-04-09 18:00:00,1089744.70115707,1010,23,16,256,10
2017-04-09 19:00:00,1099137.02903707,1011,28,14,248,9
2017-04-09 20:00:00,1091839.50917707,1011,32,14,239,7
2017-04-09 21:00:00,1085679.69531707,1011,37,14,231,6
2017-04-09 22:00:00,1073306.36949707,1011,41,14,227,6
2017-04-09 23:00:00,1065951.95965707,1011,45,12,224,6
2017-04-10 00:00:00,1047716.49397707,1010,49,12,221,6
2017-04-10 01:00:00,1023610.13431707,1010,50,12,209,5
2017-04-10 02:00:00,1004005.09855707,1010,50,12,198,5
2017-04-10 03:00:00,993194.79063707,1010,51,12,186,4
2017-04-10 04:00:00,992202.62867707,1010,48,14,193,3
2017-04-10 05:00:00,997635.39651707,1011,44,14,201,3
2017-04-10 06:00:00,1020058.89017707,1012,41,16,208,3
2017-04-10 07:00:00,1097585.08487707,1012,29,18,224,5
2017-04-10 08:00:00,1223459.06047707,1012,16,20,240,8
2017-04-10 09:00:00,1337670.42453707,1012,4,22,257,11
2017-04-10 10:00:00,1401375.69573707,1012,4,24,259,13
2017-04-10 11:00:00,1418522.85973707,1011,3,24,261,16
2017-04-10 12:00:00,1411782.51773707,1011,3,24,263,18
2017-04-10 13:00:00,1403018.40173707,1010,3,22,266,16
2017-04-10 14:00:00,1419601.87573707,1010,3,22,269,14
2017-04-10 15:00:00,1421861.14373707,1010,4,20,273,12
2017-04-10 16:00:00,1409899.46573707,1011,4,18,270,11
2017-04-10 17:00:00,1370690.18633707,1011,4,16,267,10
2017-04-10 18:00:00,1314178.34953707,1012,4,16,264,9
2017-04-10 19:00:00,1266114.48053707,1012,7,14,265,7
2017-04-10 20:00:00,1214935.25533707,1012,11,14,266,6
2017-04-10 21:00:00,1178808.22791707,1013,15,14,267,4
2017-04-10 22:00:00,1146437.67243707,1012,18,14,284,4
2017-04-10 23:00:00,1112577.25095707,1012,21,12,300,3
2017-04-11 00:00:00,1083863.88339707,1011,24,12,317,3
2017-04-11 01:00:00,1052191.32181707,1011,31,12,212,3
2017-04-11 02:00:00,1033273.63207707,1011,38,12,107,4
2017-04-11 03:00:00,1019251.93223707,1011,45,12,1,4
2017-04-11 04:00:00,1013837.83831707,1012,35,14,116,5
2017-04-11 05:00:00,1023365.69821707,1012,26,14,231,5
2017-04-11 06:00:00,1038571.72397707,1013,17,16,346,6
2017-04-11 07:00:00,1110178.78877707,1012,12,18,325,7
2017-04-11 08:00:00,1238114.56873707,1012,7,20,305,8
2017-04-11 09:00:00,1353078.98873707,1012,3,24,284,10
2017-04-11 10:00:00,1411499.35573707,1012,3,24,283,13
2017-04-11 11:00:00,1422315.83773707,1011,3,24,282,15
2017-04-11 12:00:00,1424208.68773707,1011,3,24,281,18
2017-04-11 13:00:00,1415146.80773707,1010,3,22,288,17
2017-04-11 14:00:00,1420180.19573707,1010,3,22,294,16
2017-04-11 15:00:00,1411194.78773707,1009,3,20,300,15
2017-04-11 16:00:00,1397719.47833707,1010,2,18,297,14
2017-04-11 17:00:00,1362215.48473707,1010,2,16,294,13
2017-04-11 18:00:00,1302636.85373707,1011,2,14,291,12
2017-04-11 19:00:00,1256052.67053707,1011,1,14,297,10
2017-04-11 20:00:00,1208724.45133707,1011,1,14,302,8
2017-04-11 21:00:00,1175772.51005707,1011,0,12,308,5
2017-04-11 22:00:00,1144472.02257707,1011,4,12,309,5
2017-04-11 23:00:00,1115068.52705707,1011,9,12,309,5
2017-04-12 00:00:00,1082063.04147707,1011,13,12,310,5
2017-04-12 01:00:00,1055366.01185707,1011,34,12,210,5
2017-04-12 02:00:00,1038443.65413707,1011,55,12,110,5
2017-04-12 03:00:00,1023301.47031707,1011,76,12,10,5
2017-04-12 04:00:00,1017155.40045707,1011,58,12,12,5
2017-04-12 05:00:00,1022784.97835707,1012,40,14,15,5
2017-04-12 06:00:00,1039006.41199707,1012,22,14,18,5
2017-04-12 07:00:00,1112950.21283707,1012,15,18,107,6
2017-04-12 08:00:00,1237959.26673707,1012,7,20,196,8
2017-04-12 09:00:00,1341090.33693707,1012,0,22,285,10
2017-04-12 10:00:00,1405390.32173707,1011,0,22,284,13
2017-04-12 11:00:00,1420807.52173707,1011,0,22,282,17
2017-04-12 12:00:00,1422781.53573707,1010,0,22,281,21
2017-04-12 13:00:00,1417326.58773707,1010,0,22,288,19
2017-04-12 14:00:00,1434384.97573707,1009,0,22,296,18
2017-04-12 15:00:00,1430083.86373707,1009,0,20,303,17
2017-04-12 16:00:00,1422040.04173707,1009,0,18,299,16
2017-04-12 17:00:00,1380976.16033707,1010,0,16,295,14
2017-04-12 18:00:00,1320702.55753707,1011,0,16,291,13
2017-04-12 19:00:00,1262564.07253707,1011,4,14,294,10
2017-04-12 20:00:00,1220903.92133707,1012,8,14,296,8
2017-04-12 21:00:00,1191116.10983707,1012,12,14,299,5
2017-04-12 22:00:00,1164832.07435707,1012,22,12,307,6
2017-04-12 23:00:00,1126582.60291707,1011,32,12,316,7
2017-04-13 00:00:00,1091882.85139707,1011,42,12,324,8
2017-04-13 01:00:00,1063476.72181707,1011,34,12,218,8
2017-04-13 02:00:00,1046196.59003707,1011,26,12,111,8
2017-04-13 03:00:00,1030411.75423707,1011,17,10,5,8
2017-04-13 04:00:00,1023869.06837707,1011,12,12,9,8
2017-04-13 05:00:00,1027063.35829707,1012,7,14,14,8
2017-04-13 06:00:00,1040991.31595707,1012,2,14,19,8
2017-04-13 07:00:00,1115233.38473707,1012,1,18,117,8
2017-04-13 08:00:00,1238129.30873707,1012,1,22,215,8
2017-04-13 09:00:00,1350854.44273707,1012,0,24,313,8
2017-04-13 10:00:00,1411010.68373707,1011,0,24,307,12
2017-04-13 11:00:00,1423009.36573707,1010,1,26,301,16
2017-04-13 12:00:00,1421682.62773707,1010,1,26,295,20
2017-04-13 13:00:00,1417430.44973707,1010,2,24,296,18
2017-04-13 14:00:00,1427785.91973707,1009,2,22,297,17
2017-04-13 15:00:00,1428859.80773707,1009,3,22,298,15
2017-04-13 16:00:00,1416850.79973707,1010,3,20,297,15
2017-04-13 17:00:00,1385494.74433707,1010,3,18,296,14
2017-04-13 18:00:00,1325716.06933707,1011,3,16,296,13
2017-04-13 19:00:00,1279155.01233707,1011,3,16,306,11
2017-04-13 20:00:00,1228207.85513707,1012,2,14,316,9
2017-04-13 21:00:00,1188308.34987707,1012,2,14,326,8
2017-04-13 22:00:00,1158650.29637707,1012,3,14,330,9
2017-04-13 23:00:00,1127250.63489707,1012,3,14,333,9
2017-04-14 00:00:00,1093580.73735707,1011,3,12,337,10
2017-04-14 01:00:00,1066105.35173707,1011,3,12,231,9
2017-04-14 02:00:00,1047414.20403707,1011,3,12,125,8
2017-04-14 03:00:00,1034037.33223707,1011,3,12,19,6
2017-04-14 04:00:00,1025853.14629707,1011,3,12,13,8
2017-04-14 05:00:00,1028522.68221707,1011,2,14,7,9
2017-04-14 06:00:00,1044948.43399707,1012,2,16,1,10
2017-04-14 07:00:00,1109238.80477707,1012,2,20,78,10
2017-04-14 08:00:00,1228964.82867707,1012,2,22,155,9
2017-04-14 09:00:00,1345472.68473707,1012,2,26,232,9
2017-04-14 10:00:00,1406582.78973707,1011,2,26,245,12
2017-04-14 11:00:00,1426580.20573707,1010,3,26,258,16
2017-04-14 12:00:00,1429542.86573707,1010,3,24,271,20
2017-04-14 13:00:00,1424450.17373707,1009,3,24,282,19
2017-04-14 14:00:00,1432731.99773707,1009,3,22,292,18
2017-04-14 15:00:00,1430610.30973707,1008,3,20,303,17
2017-04-14 16:00:00,1420180.14773707,1009,3,20,302,16
2017-04-14 17:00:00,1376031.96053707,1009,3,18,301,15
2017-04-14 18:00:00,1319375.67953707,1010,3,16,300,14
2017-04-14 19:00:00,1274313.65633707,1010,3,16,309,12
2017-04-14 20:00:00,1217126.67113707,1011,4,14,317,10
2017-04-14 21:00:00,1178390.80589707,1011,4,14,325,8
2017-04-14 22:00:00,1145666.39241707,1011,4,14,329,9
2017-04-14 23:00:00,1115542.14685707,1010,3,14,333,9
2017-04-15 00:00:00,1079198.34137707,1010,3,14,337,10
2017-04-15 01:00:00,1053474.29577707,1010,3,12,343,8
2017-04-15 02:00:00,1031651.48207707,1011,3,12,350,6
2017-04-15 03:00:00,1017815.90229707,1011,3,12,356,4
2017-04-15 04:00:00,1007271.18041707,1011,3,14,248,4
2017-04-15 05:00:00,1008580.78635707,1012,3,16,139,3
2017-04-15 06:00:00,1013746.48229707,1013,3,18,31,3
2017-04-15 07:00:00,1047617.83771707,1013,2,20,108,4
2017-04-15 08:00:00,1122032.26445707,1013,1,22,185,6
2017-04-15 09:00:00,1205416.77709707,1013,0,24,262,7
2017-04-15 10:00:00,1268379.29613707,1012,0,24,267,12
2017-04-15 11:00:00,1285522.17213707,1011,1,24,273,16
2017-04-15 12:00:00,1284447.08013707,1011,1,24,278,20
2017-04-15 13:00:00,1272541.09213707,1010,2,24,284,19
2017-04-15 14:00:00,1277451.12413707,1010,2,22,289,17
2017-04-15 15:00:00,1272005.88213707,1010,2,22,295,15
2017-04-15 16:00:00,1251745.93253707,1010,1,20,294,15
2017-04-15 17:00:00,1218260.31293707,1010,1,18,293,14
2017-04-15 18:00:00,1186847.18173707,1011,0,16,293,13
2017-04-15 19:00:00,1171573.78799707,1011,0,14,303,10
2017-04-15 20:00:00,1153177.12233707,1011,0,14,313,8
2017-04-15 21:00:00,1134036.44865707,1012,0,14,324,5
2017-04-15 22:00:00,1110717.37701707,1011,0,12,330,5
2017-04-15 23:00:00,1089793.73533707,1011,0,12,336,5
2017-04-16 00:00:00,1062507.48175707,1010,0,12,342,5
2017-04-16 01:00:00,1042218.60803707,1010,5,10,249,4
2017-04-16 02:00:00,1021167.25431707,1010,9,10,156,3
2017-04-16 03:00:00,1007809.94449707,1010,14,10,63,2
2017-04-16 04:00:00,1003005.70057707,1011,9,12,56,2
2017-04-16 05:00:00,999758.91261707,1011,5,14,49,2
2017-04-16 06:00:00,990710.57273707,1012,0,16,42,2
2017-04-16 07:00:00,989563.57471707,1012,0,18,118,4
2017-04-16 08:00:00,1013447.08235707,1012,0,20,193,6
2017-04-16 09:00:00,1048105.33985707,1012,0,24,269,9
2017-04-16 10:00:00,1075592.69957707,1011,0,24,269,12
2017-04-16 11:00:00,1093967.64327707,1010,0,24,270,14
2017-04-16 12:00:00,1101802.25915707,1010,0,24,270,17
2017-04-16 13:00:00,1095980.80517707,1009,0,22,275,17
2017-04-16 14:00:00,1100312.27917707,1009,0,22,280,17
2017-04-16 15:00:00,1102573.07315707,1008,0,20,285,16
2017-04-16 16:00:00,1098233.57721707,1009,0,18,284,14
2017-04-16 17:00:00,1086887.37743707,1009,0,16,282,12
2017-04-16 18:00:00,1087105.44747707,1010,0,16,281,10
2017-04-16 19:00:00,1093943.05337707,1010,0,14,278,8
2017-04-16 20:00:00,1085350.93135707,1010,0,14,276,6
2017-04-16 21:00:00,1067764.65351707,1011,0,14,273,4
2017-04-16 22:00:00,1049945.81771707,1011,1,12,288,4
2017-04-16 23:00:00,1030812.71601707,1010,2,12,303,5
2017-04-17 00:00:00,1002096.42835707,1010,3,12,319,5
2017-04-17 01:00:00,982151.94661707,1010,8,12,219,4
2017-04-17 02:00:00,966532.38683707,1010,12,12,119,4
2017-04-17 03:00:00,959068.49689707,1010,17,10,19,4
2017-04-17 04:00:00,948840.51507707,1010,11,12,19,4
2017-04-17 05:00:00,949545.86899707,1011,6,14,19,4
2017-04-17 06:00:00,944346.30505707,1011,0,16,18,4
2017-04-17 07:00:00,951636.09097707,1011,0,18,108,6
2017-04-17 08:00:00,986391.20447707,1011,0,22,198,7
2017-04-17 09:00:00,1023457.37595707,1011,0,24,288,9
2017-04-17 10:00:00,1062561.80147707,1010,0,26,286,13
2017-04-17 11:00:00,1103870.52277707,1010,0,26,285,16
2017-04-17 12:00:00,1111502.76863707,1009,0,26,283,20
2017-04-17 13:00:00,1115409.26663707,1009,1,24,286,20
2017-04-17 14:00:00,1124712.71245707,1009,1,22,289,19
2017-04-17 15:00:00,1116837.94057707,1008,2,22,292,19
2017-04-17 16:00:00,1110199.65061707,1009,2,20,292,16
2017-04-17 17:00:00,1095739.23283707,1009,3,18,292,12
2017-04-17 18:00:00,1081856.98091707,1010,3,16,292,9
2017-04-17 19:00:00,1091171.57677707,1010,2,14,295,7
2017-04-17 20:00:00,1088731.89279707,1010,1,14,298,4
2017-04-17 21:00:00,1079613.79101707,1011,0,14,301,2
2017-04-17 22:00:00,1073888.00711707,1011,1,14,208,2
2017-04-17 23:00:00,1052541.90349707,1010,1,12,115,2
2017-04-18 00:00:00,1030726.43787707,1010,2,12,22,2
2017-04-18 01:00:00,1008535.26413707,1010,2,12,46,2
2017-04-18 02:00:00,994961.78429707,1010,2,12,69,2
2017-04-18 03:00:00,983777.76037707,1010,2,10,93,3
2017-04-18 04:00:00,977049.14845707,1011,2,12,129,2
2017-04-18 05:00:00,978859.66049707,1011,2,14,166,2
2017-04-18 06:00:00,1003520.69013707,1012,2,16,203,2
2017-04-18 07:00:00,1086803.44663707,1012,3,20,220,6
2017-04-18 08:00:00,1225456.99839707,1012,3,22,237,10
2017-04-18 09:00:00,1341431.12033707,1012,3,24,254,14
2017-04-18 10:00:00,1401300.97953707,1011,3,24,258,16
2017-04-18 11:00:00,1420730.19293707,1011,3,24,261,18
2017-04-18 12:00:00,1420630.00113707,1010,3,22,265,21
2017-04-18 13:00:00,1407822.99973707,1010,3,22,270,18
2017-04-18 14:00:00,1417889.43533707,1010,3,20,274,15
2017-04-18 15:00:00,1412772.31773707,1010,3,20,279,12
2017-04-18 16:00:00,1400449.46773707,1010,4,18,276,11
2017-04-18 17:00:00,1362882.65413707,1010,5,16,273,9
2017-04-18 18:00:00,1309391.96713707,1011,5,16,270,8
2017-04-18 19:00:00,1259362.60593707,1011,8,14,271,6
2017-04-18 20:00:00,1202627.02493707,1011,10,14,272,4
2017-04-18 21:00:00,1173475.95157707,1012,12,14,273,2
2017-04-18 22:00:00,1138491.93421707,1011,15,12,290,3
2017-04-18 23:00:00,1104513.40069707,1011,19,12,307,5
2017-04-19 00:00:00,1072812.43115707,1011,22,12,324,6
2017-04-19 01:00:00,1045704.32559707,1011,20,12,227,5
2017-04-19 02:00:00,1024883.76187707,1011,17,12,131,5
2017-04-19 03:00:00,1011767.96203707,1011,15,12,34,4
2017-04-19 04:00:00,994594.27421707,1011,10,12,141,3
2017-04-19 05:00:00,989664.15037707,1012,5,14,247,3
2017-04-19 06:00:00,1011451.80609707,1012,0,16,354,2
2017-04-19 07:00:00,1084156.47479707,1012,0,20,321,4
2017-04-19 08:00:00,1209148.40691707,1012,0,22,288,7
2017-04-19 09:00:00,1328770.48073707,1012,0,24,255,9
2017-04-19 10:00:00,1384103.52013707,1011,1,24,263,12
2017-04-19 11:00:00,1402423.11973707,1011,1,24,271,16
2017-04-19 12:00:00,1401770.42573707,1010,2,26,279,19
2017-04-19 13:00:00,1396027.51573707,1010,2,24,287,18
2017-04-19 14:00:00,1406420.30973707,1009,3,22,294,17
2017-04-19 15:00:00,1404971.52773707,1009,4,22,302,16
2017-04-19 16:00:00,1377915.64633707,1009,4,20,304,15
2017-04-19 17:00:00,1344061.80093707,1010,4,18,306,13
2017-04-19 18:00:00,1288691.35793707,1010,4,16,308,12
2017-04-19 19:00:00,1244886.12873707,1011,4,16,294,9
2017-04-19 20:00:00,1194086.36959707,1011,5,16,280,7
2017-04-19 21:00:00,1151115.03227707,1011,6,14,266,5
2017-04-19 22:00:00,1119017.17479707,1011,8,14,286,4
2017-04-19 23:00:00,1083378.43325707,1011,10,14,307,3
2017-04-20 00:00:00,1050849.95971707,1010,11,14,327,2
2017-04-20 01:00:00,1020092.35813707,1010,13,12,252,3
2017-04-20 02:00:00,999393.38039707,1011,15,12,177,3
2017-04-20 03:00:00,983425.97059707,1011,17,12,102,3
2017-04-20 04:00:00,977180.54867707,1011,13,14,126,4
2017-04-20 05:00:00,985729.59463707,1011,9,16,151,4
2017-04-20 06:00:00,1000986.24433707,1012,5,18,175,5
2017-04-20 07:00:00,1072514.93311707,1012,4,20,202,6
2017-04-20 08:00:00,1201705.15495707,1012,4,22,229,6
2017-04-20 09:00:00,1318192.37293707,1012,4,26,257,7
2017-04-20 10:00:00,1375642.54613707,1011,4,26,265,11
2017-04-20 11:00:00,1392445.16973707,1011,4,26,274,14
2017-04-20 12:00:00,1396390.10173707,1010,4,28,283,18
2017-04-20 13:00:00,1385191.69633707,1010,4,26,289,17
2017-04-20 14:00:00,1392484.90773707,1009,4,26,296,16
2017-04-20 15:00:00,1395292.51573707,1009,5,24,302,15
2017-04-20 16:00:00,1383653.75633707,1009,5,22,298,13
2017-04-20 17:00:00,1346181.81873707,1009,5,20,294,12
2017-04-20 18:00:00,1282750.61373707,1010,5,20,289,10
2017-04-20 19:00:00,1242376.67453707,1010,5,18,268,9
2017-04-20 20:00:00,1195987.47153707,1011,5,18,246,7
2017-04-20 21:00:00,1157259.96811707,1011,4,18,224,6
2017-04-20 22:00:00,1127050.67063707,1011,4,16,212,5
2017-04-20 23:00:00,1096897.39713707,1011,4,16,201,4
2017-04-21 00:00:00,1069988.81553707,1010,4,16,189,4
2017-04-21 01:00:00,1041366.76193707,1010,4,16,168,4
2017-04-21 02:00:00,1021042.11821707,1010,3,14,148,5
2017-04-21 03:00:00,1002398.04241707,1010,3,14,127,6
2017-04-21 04:00:00,998231.13453707,1010,3,16,148,4
2017-04-21 05:00:00,1000164.15645707,1011,3,18,168,3
2017-04-21 06:00:00,1013620.09617707,1011,3,20,188,2
2017-04-21 07:00:00,1086672.56893707,1011,4,22,210,3
2017-04-21 08:00:00,1218824.69069707,1011,4,24,233,5
2017-04-21 09:00:00,1338949.35873707,1011,4,28,256,7
2017-04-21 10:00:00,1395351.96973707,1010,4,28,262,10
2017-04-21 11:00:00,1416767.44373707,1010,4,28,269,14
2017-04-21 12:00:00,1419643.69973707,1009,4,28,275,17
2017-04-21 13:00:00,1410920.28373707,1008,4,28,287,17
2017-04-21 14:00:00,1429526.22753707,1008,4,28,300,17
2017-04-21 15:00:00,1424625.95373707,1007,3,26,312,17
2017-04-21 16:00:00,1410268.37973707,1008,3,26,307,15
2017-04-21 17:00:00,1371228.03013707,1008,3,24,303,13
2017-04-21 18:00:00,1302732.98333707,1009,3,22,298,11
2017-04-21 19:00:00,1255640.82633707,1009,4,20,273,9
2017-04-21 20:00:00,1206963.70933707,1010,4,20,247,8
2017-04-21 21:00:00,1171746.50187707,1011,5,18,222,6
2017-04-21 22:00:00,1132740.64249707,1010,5,18,208,7
2017-04-21 23:00:00,1099052.80293707,1010,5,18,193,7
2017-04-22 00:00:00,1067214.60137707,1010,5,18,179,7
